Date,Adj Close,Close,High,Low,Open,Volume,Returns,Log_Returns
2025-08-26,24712.05078125,24712.05078125,24919.650390625,24689.599609375,24899.5,750500,-0.010241179872034878,-0.010293981565065833
2025-08-28,24500.900390625,24500.900390625,24702.650390625,24481.599609375,24695.80078125,326600,-0.008544430103923584,-0.00858114302373062
2025-08-29,24426.849609375,24426.849609375,24572.44921875,24404.69921875,24466.69921875,325500,-0.0030223697933294824,-0.003026946376657732
2025-09-01,24625.05078125,24625.05078125,24635.599609375,24432.69921875,24432.69921875,229300,0.008114070174605414,0.008081328102276956
2025-09-02,24579.599609375,24579.599609375,24756.099609375,24522.349609375,24653.0,271600,-0.0018457290617897026,-0.0018474345185382894
2025-09-03,24715.05078125,24715.05078125,24737.05078125,24533.19921875,24616.5,340300,0.0055107151470170646,0.005495586709857895
2025-09-04,24734.30078125,24734.30078125,24980.75,24708.19921875,24980.75,314100,0.0007788776228048189,0.0007785744550393448
2025-09-05,24741.0,24741.0,24832.349609375,24621.599609375,24818.849609375,210100,0.00027084730671167456,0.0002708106342015157
2025-09-08,24773.150390625,24773.150390625,24885.5,24751.55078125,24802.599609375,213200,0.0012994782193525012,0.0012986346282709543
2025-09-09,24868.599609375,24868.599609375,24891.80078125,24814.0,24864.099609375,226900,0.003852930178235292,0.0038455266535053208
2025-09-10,24973.099609375,24973.099609375,25035.69921875,24915.05078125,24991.0,244100,0.0042020862308871365,0.004193282121674665
2025-09-11,25005.5,25005.5,25037.30078125,24940.150390625,24945.5,224600,0.0012974116602184615,0.0012965707489705478
2025-09-12,25114.0,25114.0,25139.44921875,25038.05078125,25074.44921875,225700,0.004339045410009845,0.004329658895022681
2025-09-15,25069.19921875,25069.19921875,25138.44921875,25048.75,25118.900390625,185400,-0.0017838966811339896,-0.001785489719644452
2025-09-16,25239.099609375,25239.099609375,25261.400390625,25070.44921875,25073.599609375,240100,0.006777256391098607,0.0067543940269436074
2025-09-17,25330.25,25330.25,25346.5,25275.349609375,25276.599609375,268900,0.003611475529465391,0.003604969810507005
2025-09-18,25423.599609375,25423.599609375,25448.94921875,25329.75,25441.05078125,272200,0.0036853015416349333,0.0036785274558399
2025-09-19,25327.05078125,25327.05078125,25428.75,25286.30078125,25410.19921875,380400,-0.0037976065391384095,-0.0038048357551339826
2025-09-22,25202.349609375,25202.349609375,25331.69921875,25151.05078125,25238.099609375,254500,-0.004923635718664832,-0.00493579674708062
2025-09-23,25169.5,25169.5,25261.900390625,25084.650390625,25209.0,299200,-0.0013034343973540308,-0.001304284606843299
2025-09-24,25056.900390625,25056.900390625,25149.849609375,25027.44921875,25108.75,244400,-0.00447365300760838,-0.004483689738311146
2025-09-25,24890.849609375,24890.849609375,25092.69921875,24878.30078125,25034.5,342500,-0.006626948212322681,-0.006649003929024595
2025-09-26,24654.69921875,24654.69921875,24868.599609375,24629.44921875,24818.55078125,291500,-0.009487437927231501,-0.009532730366893805
2025-09-29,24634.900390625,24634.900390625,24791.30078125,24606.19921875,24728.55078125,394400,-0.0008030448049409777,-0.0008033674181471517
2025-09-30,24611.099609375,24611.099609375,24731.80078125,24587.69921875,24691.94921875,303000,-0.0009661407544825362,-0.0009666077692868598
2025-10-01,24836.30078125,24836.30078125,24867.94921875,24605.94921875,24620.55078125,308900,0.009150390492475902,0.009108779315782467
2025-10-03,24894.25,24894.25,24904.80078125,24747.55078125,24759.55078125,365900,0.0023332467769816567,0.0023305289834215856
2025-10-06,25077.650390625,25077.650390625,25095.94921875,24881.650390625,24916.55078125,268800,0.007367178791287232,0.007340173682814145
